"CollectionName","Identifier","ImageUniqueID","ImageDescription","Photographer","Contributor","DateTimeOriginal","DateTimeDigitized","LocationShownCountryName","LocationShownSublocation","GPSLongitude","GPSLongitudeRef","GPSLatitude","GPSLatitudeRef","WaterDepth","Copyright","Source","UserComment"
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1051","cbbf7753-1d3e-4f78-b8c2-192df6ccfc81","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:31:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1052","d7b7c2a9-2443-4b0f-aa3c-ac5086c58ef1","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:33:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1053","682cc0f1-0926-4cf7-bbe0-2925a08eeb09","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:34:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1054","46adb608-c515-4634-af6e-fe0170593d86","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:36:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1055","89327416-aa95-4425-81b1-e7d2e943bf68","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:38:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1056","534e4a01-beab-42ad-af36-4e733faecd01","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:40:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1057","640e2d26-3c49-4489-b96e-81d6bc755e31","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:42:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1058","3a7dd1c3-ad9d-451b-b551-896d9b29c99d","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:44:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1059","b36810dd-4986-4860-b006-62c0f2ae8e1e","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:46:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db106","02c048fd-8641-45ae-aac8-18d30fc58d83","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:13 10:28:00","Jamaica","Jamaica | Discovery Bay | Buoy Mooring (1960s)",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1060","2561d238-9978-4c65-9dd1-1cc9cbaf9990","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:10:30 15:48:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1061","2d9ccffe-5396-4363-b4a4-617ff6977869","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:45:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1062","a2ce082d-0001-48eb-90eb-3030df270025","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:46:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1063","733f2bf8-e215-45b8-99d3-86cde0f5dcdf","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:48:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1064","8287e368-9e0f-48d9-8549-cdb8a6a2b469","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:50:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1065","9e11823c-9dcd-4c40-a55d-c86d3ad7b428","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:51:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1066","dc28aac8-c349-41fa-8a62-0761906bd83f","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:53:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1067","ab5c0dbe-70a4-4573-9d50-5e4303976602","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:55:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1068","37cb26dc-b2f0-4821-9543-ec27347a51a5","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:57:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1069","88c7a8cc-7da4-40cc-ab51-cacef94e09e0","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 10:58:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db107","739ef5cb-109a-420e-8020-82788bd3f4ff","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:25 00:00:00","2013:06:13 10:30:00","Jamaica","Jamaica | Discovery Bay | Buoy Mooring (1960s)",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1070","30ec36cd-de88-4f87-ab24-e4636225377a","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 11:02:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1071","142dd730-17a5-409c-a9fb-3e5c8367c29c","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 11:04:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1072","48b16ae5-dcb5-431c-a571-83271f510700","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 11:05:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1073","2be599c0-75f0-4c6c-be60-d589a69688cf","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 11:07:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1074","125ceb2f-dc0d-4425-8852-7d736b1d04ac","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1968:08:03 00:00:00","2013:11:05 11:09:00","Jamaica","Jamaica | Discovery Bay | Pear Tree Bottom",77.35867,"W",18.4635,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1075","af013777-fd8e-4f69-808d-48ad15c08074","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:10:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Slope",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1076","87cc502d-aaba-438a-9224-23b97eff415c","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:12:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Slope",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1077","62b6b641-35d1-4c64-a6e3-ed2c8f2810c8","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:14:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Slope",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1078","b301f597-504b-4ea1-a983-bd19f56d6d79","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:16:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Slope",77.414,"W",18.473,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1079","d6433aee-efcf-4be2-b457-b2b99b5044f3","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:17:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Deep",77.414,"W",18.474,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db108","2665c7df-ba25-481a-808c-2358afa835ac","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1966:08:26 00:00:00","2013:06:13 10:32:00","Jamaica","Jamaica | Discovery Bay | Buoy Upper Slope",77.40908,"W",18.47322,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
"The Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968)","db1080","736981e5-3362-469a-a980-ea22d5479177","Photograph from the Eileen Graham Collection (Discovery Bay, Jamaica, 1966 to 1968).","Eileen Graham","Kenneth Johnson (digitising) | Lewis A. Jones (image processing)","1967:12:30 00:00:00","2013:11:05 11:23:00","Jamaica","Jamaica | Discovery Bay | Pinnacle 2 Deep",77.414,"W",18.474,"N","","Trustees of the Natural History Museum (London, UK), CC-BY-4.0","https://data.nhm.ac.uk/dataset/coral-reef-imagery-by-eileen-graham-of-jamaica-in-the-1960s",""
